provider_id,fullName,email,phoneNumber,serviceType,expertise,experienceYears,status,kycStatus,rating,totalJobsCompleted,acceptanceRate,cancellationRate,avgResponseSeconds,serviceRadiusKm,priceLevel,languages,availableSlots,createdAt,latitude,longitude,address,distance_km
6572,Pradeep Kapoor,pradeep.kapoor.6572@pequire.com,+91 7110639848,Plumbing,"sink repair,water tank cleaning,toilet blockage,geyser repair,shower repair,pipe leak",5,Online,Verified,3.6,341,90,11,1814,15,premium,"English,Punjabi,Hindi","11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-10-09T16:08:25.924214,26.416610048488945,80.37261030524256,"Shyam Nagar, Kanpur",6.48
6573,Karan Ahmad,karan.ahmad.6573@pequire.com,+91 8885174510,Plumbing,"shower repair,pipe leak,sink repair,geyser repair",18,Online,Verified,3.5,232,83,14,2359,16,premium,"English,Bhojpuri","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2026-02-25T16:08:25.924214,26.49455145174189,80.27598639854169,"Kakadeo, Kanpur",7.91
6574,Amit Shukla,amit.shukla.6574@pequire.com,+91 8277688775,Electrical,"wiring,ac repair,washing machine,refrigerator,fan repair,led light",7,Online,Verified,3.9,350,95,35,1657,18,premium,"Punjabi,English,Hindi","03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2026-01-31T16:08:25.924214,26.483692388738028,80.315253756694,"Swaroop Nagar, Kanpur",3.82
6575,Pankaj Pandey,pankaj.pandey.6575@pequire.com,+91 8829274711,Electrical,"switchboard,washing machine",19,Offline,Verified,3.7,319,93,19,700,12,budget,"Hindi,English","05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-07-22T16:08:25.924214,26.441283777740015,80.40419514153169,"Jajmau, Kanpur",6.26
6576,Rahul Shukla,rahul.shukla.6576@pequire.com,+91 8147289226,Plumbing,"shower repair,water tank cleaning,pipe leak,sink repair",24,Online,Verified,2.5,414,97,38,1310,23,budget,"Punjabi,English,Hindi","05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2025-10-21T16:08:25.924214,26.423669861089127,80.29919659826625,"Barra, Kanpur",7.43
6577,Sanjay Saini,sanjay.saini.6577@pequire.com,+91 7844476766,Plumbing,"pipe leak,geyser repair",11,Offline,Verified,4.9,378,74,8,965,15,premium,"Punjabi,Bhojpuri","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-06-12T16:08:25.924214,26.45548305388683,80.29508707655529,"Gumti No. 5, Kanpur",5.87
6578,Ravi Jain,ravi.jain.6578@pequire.com,+91 9520209396,Carpentry,"door repair,window repair,cabinet fix,lock fix,furniture polish",5,Online,Verified,3.5,355,60,4,2859,9,premium,"Bhojpuri,English,Hindi","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-07-26T16:08:25.924214,26.46875477227615,80.34740060574656,"Civil Lines, Kanpur",0.49
6579,Pankaj Khan,pankaj.khan.6579@pequire.com,+91 6241816542,Plumbing,"geyser repair,pipe leak",3,Offline,Pending,4.1,304,87,6,2804,8,standard,"Hindi,Punjabi","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-10-17T16:08:25.924214,26.477474225984718,80.31400391167055,"Swaroop Nagar, Kanpur",3.76
6580,Manoj Saini,manoj.saini.6580@pequire.com,+91 7852557673,Carpentry,"bed repair,window repair",9,Online,Verified,4.6,346,73,11,1923,10,budget,"English,Punjabi,Bhojpuri","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-06-18T16:08:25.924214,26.475524583397924,80.32867716180986,"Swaroop Nagar, Kanpur",2.28
6581,Aman Chauhan,aman.chauhan.6581@pequire.com,+91 9371464649,Plumbing,"tap fitting,shower repair,water tank cleaning",23,Online,Verified,3.9,146,93,29,3149,16,premium,Hindi,"01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2025-08-03T16:08:25.924214,26.433727166203088,80.31974457128857,"Kidwai Nagar, Kanpur",5.25
6582,Arjun Kapoor,arjun.kapoor.6582@pequire.com,+91 7534727106,Plumbing,"tap fitting,sink repair,pipe leak,shower repair",3,Online,Verified,4.6,287,74,0,2409,19,standard,Bhojpuri,"01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2026-02-28T16:08:25.924214,26.440417316522804,80.27500316781396,"Govind Nagar, Kanpur",8.34
6583,Sunil Sharma,sunil.sharma.6583@pequire.com,+91 6881861261,Carpentry,"sofa repair,cabinet fix,lock fix,door repair,bed repair,furniture polish",17,Online,Pending,4.5,500,77,3,1491,7,premium,"Bhojpuri,Hindi,English","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2025-04-29T16:08:25.924214,26.400974315342566,80.29394851220134,"Barra, Kanpur",9.7
6584,Ankit Maurya,ankit.maurya.6584@pequire.com,+91 8555715167,Carpentry,"modular kitchen,lock fix,window repair,bed repair",11,Online,Verified,4.7,250,77,7,926,20,premium,"Hindi,Bhojpuri,English","05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2026-01-03T16:08:25.924214,26.414902794909054,80.34222485806121,"Kidwai Nagar, Kanpur",6.37
6585,Suresh Agarwal,suresh.agarwal.6585@pequire.com,+91 6646547835,Electrical,"refrigerator,fan repair,wiring,washing machine",24,Online,Verified,4.6,434,61,13,3441,25,standard,"Bhojpuri,Punjabi,English","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-11-15T16:08:25.924214,26.42480968796241,80.33965034187082,"Kidwai Nagar, Kanpur",5.33
6586,Suresh Saini,suresh.saini.6586@pequire.com,+91 9018918553,Laundry,"dry clean,bridal wear,carpet cleaning,woolens,curtain cleaning",10,Online,Verified,4.9,163,62,2,3542,24,budget,"Bhojpuri,English,Hindi","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM",2026-04-09T16:08:25.924214,26.474715829023246,80.38398894458749,"Cantonment, Kanpur",3.28
6587,Rajesh Saini,rajesh.saini.6587@pequire.com,+91 8852093014,Laundry,"woolens,stain removal,bridal wear",17,Online,Verified,3.8,119,70,36,868,11,premium,"Punjabi,Hindi,English","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-09-06T16:08:25.924214,26.433393516218928,80.32754977530776,"Kidwai Nagar, Kanpur",4.86
6588,Aman Tiwari,aman.tiwari.6588@pequire.com,+91 8736582003,Carpentry,"window repair,door repair,lock fix",8,Online,Verified,4.5,431,82,4,846,9,budget,"Punjabi,English,Hindi","11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2026-01-08T16:08:25.924214,26.4875685807334,80.24873489299978,"Panki, Kanpur",10.35
6589,Manish Mishra,manish.mishra.6589@pequire.com,+91 6692999753,Electrical,"inverter,wiring,refrigerator,washing machine,fan repair",6,Online,Verified,4.7,217,86,13,2403,9,premium,"English,Hindi","09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM",2025-12-08T16:08:25.924214,26.45345890910801,80.31963362844998,"Gumti No. 5, Kanpur",3.73
6590,Sunil Kapoor,sunil.kapoor.6590@pequire.com,+91 7827053890,Plumbing,"water tank cleaning,shower repair,pipe leak,toilet blockage,sink repair,tap fitting",12,Online,Verified,4.0,193,73,20,1460,16,standard,"English,Bhojpuri","11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-12-05T16:08:25.924214,26.42095870479308,80.28069960016941,"Barra, Kanpur",9.0
6591,Salman Singh,salman.singh.6591@pequire.com,+91 6588660917,Carpentry,"door repair,sofa repair,furniture polish,lock fix,cabinet fix",9,Offline,Verified,4.5,245,75,5,354,18,premium,"Bhojpuri,Punjabi,English","09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM",2025-06-23T16:08:25.924214,26.423274527664102,80.33344749009267,"Kidwai Nagar, Kanpur",5.66
6592,Deepak Jain,deepak.jain.6592@pequire.com,+91 6523936127,Laundry,"bridal wear,stain removal,steam iron,dry clean",16,Online,Verified,4.1,229,84,10,2558,25,standard,Punjabi,"09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-12-14T16:08:25.924214,26.447987013183255,80.29816509388296,"Gumti No. 5, Kanpur",5.9
6593,Ravi Saini,ravi.saini.6593@pequire.com,+91 8042622128,Carpentry,"lock fix,furniture polish,sofa repair,window repair,modular kitchen",20,Online,Verified,3.9,361,77,16,2357,22,premium,"Hindi,Bhojpuri,Punjabi","11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-11-29T16:08:25.924214,26.478441588438788,80.27945952559229,"Kakadeo, Kanpur",7.18
6594,Sanjay Chauhan,sanjay.chauhan.6594@pequire.com,+91 7518028089,Laundry,"dry clean,steam iron,stain removal,carpet cleaning,woolens",8,Online,Pending,5.0,153,90,4,2269,6,standard,"Hindi,English","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2025-09-15T16:08:25.924214,26.419706818013992,80.39915288743433,"Jajmau, Kanpur",7.49
6595,Rajesh Yadav,rajesh.yadav.6595@pequire.com,+91 7366479851,Carpentry,"door repair,bed repair,modular kitchen,lock fix",10,Online,Verified,4.4,414,62,9,1489,8,premium,"English,Punjabi,Bhojpuri","09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-06-03T16:08:25.924717,26.47813621756057,80.35827676802403,"Civil Lines, Kanpur",1.01
6596,Vishal Gupta,vishal.gupta.6596@pequire.com,+91 7837728923,Electrical,"wiring,refrigerator,inverter",19,Busy,Verified,4.6,335,77,4,1429,21,premium,"English,Hindi,Punjabi","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM",2025-04-22T16:08:25.924717,26.396999437111884,80.33506467979338,"Naubasta, Kanpur",8.45
6597,Irfan Pandey,irfan.pandey.6597@pequire.com,+91 6550026817,Plumbing,"water tank cleaning,toilet blockage,tap fitting,pipe leak",4,Online,Verified,4.7,240,84,13,2963,23,budget,"Punjabi,Hindi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2025-06-09T16:08:25.924717,26.433441975550817,80.36696307897708,"Shyam Nagar, Kanpur",4.52
6598,Vishal Jain,vishal.jain.6598@pequire.com,+91 6661715040,Plumbing,"toilet blockage,sink repair,pipe leak,shower repair,tap fitting,water tank cleaning",5,Online,Verified,4.0,102,98,6,3160,22,standard,English,"11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM",2025-05-05T16:08:25.924717,26.49807270558815,80.28935051496279,"Vishnupuri, Kanpur",6.82
6599,Sameer Rathore,sameer.rathore.6599@pequire.com,+91 7768952557,Plumbing,"tap fitting,water tank cleaning,geyser repair,toilet blockage",15,Busy,Verified,4.4,184,74,12,647,5,budget,Bhojpuri,"05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2026-02-22T16:08:25.924717,26.49444956126011,80.2792617740976,"Kakadeo, Kanpur",7.6
6600,Manish Maurya,manish.maurya.6600@pequire.com,+91 6744891862,Plumbing,"sink repair,tap fitting,toilet blockage",25,Online,Verified,4.9,5,65,5,2655,9,premium,"English,Bhojpuri","11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2026-02-04T16:08:25.924717,26.482194829860177,80.32468275573761,"Swaroop Nagar, Kanpur",2.89
6601,Arvind Singh,arvind.singh.6601@pequire.com,+91 8439644768,Plumbing,"tap fitting,geyser repair,pipe leak,water tank cleaning,shower repair,toilet blockage",9,Online,Verified,4.5,146,65,10,2315,21,budget,"English,Bhojpuri","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2026-04-02T16:08:25.924717,26.477476116192623,80.31692102754054,"Swaroop Nagar, Kanpur",3.47
6602,Vishal Mishra,vishal.mishra.6602@pequire.com,+91 8966074565,Laundry,"dry clean,woolens",25,Online,Verified,4.5,324,89,2,3496,12,budget,"Hindi,Punjabi","03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2026-03-29T16:08:25.924717,26.472002200024907,80.36466234018101,"Cantonment, Kanpur",1.34
6603,Salman Verma,salman.verma.6603@pequire.com,+91 8818103115,Plumbing,"toilet blockage,shower repair,sink repair",20,Online,Verified,4.4,31,73,3,2216,17,budget,Bhojpuri,"05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-05-01T16:08:25.924717,26.605690430704676,80.25814486652601,"Bithoor, Kanpur",17.55
6604,Rahul Tiwari,rahul.tiwari.6604@pequire.com,+91 8173394254,Carpentry,"sofa repair,window repair,cabinet fix,modular kitchen",3,Busy,Verified,4.3,468,89,8,891,10,standard,"Bhojpuri,Hindi,Punjabi","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-11-26T16:08:25.924717,26.4388716559093,80.38147940078738,"Shyam Nagar, Kanpur",4.73
6605,Vikas Kushwaha,vikas.kushwaha.6605@pequire.com,+91 6237789384,Plumbing,"geyser repair,tap fitting,pipe leak,sink repair,toilet blockage",17,Online,Verified,5.0,320,81,9,740,22,premium,"Hindi,English","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2025-07-11T16:08:25.924717,26.474667838733275,80.29924846238613,"Gumti No. 5, Kanpur",5.18
6606,Vishal Kushwaha,vishal.kushwaha.6606@pequire.com,+91 7968860095,Plumbing,"shower repair,sink repair",16,Busy,Verified,4.7,221,82,2,2348,20,premium,"Hindi,Punjabi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-09-16T16:08:25.924717,26.481459484075522,80.30853549458155,"Swaroop Nagar, Kanpur",4.39
6607,Sameer Mishra,sameer.mishra.6607@pequire.com,+91 8180224232,Plumbing,"geyser repair,toilet blockage,sink repair,tap fitting,water tank cleaning,shower repair",7,Busy,Verified,4.7,280,85,11,1975,19,standard,"Punjabi,Bhojpuri,Hindi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM",2026-03-03T16:08:25.924717,26.494635714513347,80.27842324489845,"Azad Nagar, Kanpur",7.68
6608,Shakeel Jain,shakeel.jain.6608@pequire.com,+91 8096578227,Electrical,"wiring,fan repair,washing machine,refrigerator,ac repair,led light",11,Busy,Verified,3.7,167,76,38,1877,8,standard,"Punjabi,Bhojpuri,Hindi","09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2025-10-01T16:08:25.924717,26.423536655938324,80.37148854652418,"Shyam Nagar, Kanpur",5.71
6609,Pradeep Tiwari,pradeep.tiwari.6609@pequire.com,+91 6833843818,Carpentry,"bed repair,furniture polish,lock fix,cabinet fix",4,Online,Verified,4.2,34,72,7,2010,6,standard,English,"09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-03-04T16:08:25.924717,26.450072017632056,80.2841379512267,"Govind Nagar, Kanpur",7.09
6610,Ravi Kushwaha,ravi.kushwaha.6610@pequire.com,+91 6187765961,Carpentry,"furniture polish,sofa repair,cabinet fix,modular kitchen,window repair",21,Online,Verified,4.3,481,91,13,2130,14,budget,"Punjabi,Bhojpuri","09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2025-05-04T16:08:25.924717,26.473675632800816,80.2890603986808,"Kakadeo, Kanpur",6.19
6611,Ajay Sharma,ajay.sharma.6611@pequire.com,+91 9863758203,Plumbing,"sink repair,geyser repair,pipe leak,tap fitting,toilet blockage,water tank cleaning",16,Online,Verified,3.9,431,70,17,2553,17,premium,English,"09:00 AM - 11:00 AM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2026-03-11T16:08:25.924717,26.399091265971137,80.29684851121947,"Barra, Kanpur",9.71
6612,Amit Pandey,amit.pandey.6612@pequire.com,+91 6736631211,Laundry,"steam iron,carpet cleaning,stain removal,woolens",7,Offline,Verified,4.6,134,76,6,542,19,standard,"English,Hindi","03:00 PM - 05:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM",2025-08-06T16:08:25.924717,26.4916817678377,80.32982373023498,"Swaroop Nagar, Kanpur",3.08
6613,Manoj Gupta,manoj.gupta.6613@pequire.com,+91 6414393249,Electrical,"ac repair,inverter,wiring,switchboard",12,Busy,Verified,1.4,0,61,22,2053,16,standard,"Bhojpuri,Punjabi","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-05-25T16:08:25.924717,26.440450185193505,80.28801931678576,"Govind Nagar, Kanpur",7.18
6614,Pradeep Singh,pradeep.singh.6614@pequire.com,+91 9169634700,Laundry,"carpet cleaning,curtain cleaning,bridal wear,dry clean,stain removal",14,Offline,Verified,3.3,11,90,16,2660,22,standard,"Bhojpuri,Punjabi","03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM",2025-07-21T16:08:25.924717,26.4622762058354,80.36415510632406,"Civil Lines, Kanpur",1.65
6615,Sunil Ahmad,sunil.ahmad.6615@pequire.com,+91 8386167368,Carpentry,"furniture polish,lock fix,sofa repair",4,Online,Pending,4.4,281,82,13,3446,12,budget,"Bhojpuri,English","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2025-12-21T16:08:25.924717,26.501033868406427,80.30209137615356,"Vishnupuri, Kanpur",5.88
6616,Aman Agarwal,aman.agarwal.6616@pequire.com,+91 9035538352,Laundry,"dry clean,carpet cleaning,curtain cleaning",22,Busy,Verified,4.0,446,68,19,1668,10,budget,Bhojpuri,"09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2026-03-04T16:08:25.924717,26.435043319211342,80.36990890185248,"Shyam Nagar, Kanpur",4.47
6617,Shakeel Singh,shakeel.singh.6617@pequire.com,+91 6515085331,Carpentry,"bed repair,window repair,furniture polish",16,Online,Pending,4.0,485,71,10,1151,11,standard,"Hindi,Bhojpuri","09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2025-10-03T16:08:25.924717,26.41876016353929,80.37153783225068,"Shyam Nagar, Kanpur",6.21
6618,Karan Yadav,karan.yadav.6618@pequire.com,+91 8329864421,Laundry,"stain removal,bridal wear,dry clean,curtain cleaning,woolens,steam iron",13,Online,Verified,4.0,186,87,10,2446,12,standard,"English,Hindi,Punjabi","11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,09:00 AM - 11:00 AM",2025-09-27T16:08:25.924717,26.428333424904544,80.32037329179543,"Kidwai Nagar, Kanpur",5.71
6619,Aman Verma,aman.verma.6619@pequire.com,+91 8921332302,Electrical,"led light,ac repair,washing machine,wiring",20,Offline,Pending,2.0,291,77,15,43,8,standard,"Punjabi,Hindi,Bhojpuri","11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM",2025-05-19T16:08:25.924717,26.457635918069524,80.32239818922952,"Gumti No. 5, Kanpur",3.26
6620,Sanjay Sharma,sanjay.sharma.6620@pequire.com,+91 8026656283,Laundry,"stain removal,dry clean,carpet cleaning,curtain cleaning",1,Online,Verified,1.4,57,94,1,3027,18,premium,Hindi,"11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM",2025-08-26T16:08:25.924717,26.435444100902526,80.36067157942111,"Shyam Nagar, Kanpur",4.13
6621,Rahul Saini,rahul.saini.6621@pequire.com,+91 9062439167,Electrical,"led light,washing machine,fan repair,wiring,inverter",14,Busy,Verified,4.1,4,84,13,1378,5,standard,English,"01:00 PM - 03:00 PM,11:00 AM - 01:00 PM,09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM",2025-11-12T16:08:25.924717,26.387568545409664,80.33505693829636,"Naubasta, Kanpur",9.48
6622,Sunil Pandey,sunil.pandey.6622@pequire.com,+91 8033352595,Electrical,"led light,inverter,wiring,refrigerator",10,Online,Verified,4.8,475,91,0,1269,19,budget,"Bhojpuri,Hindi,English","09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,03:00 PM - 05:00 PM",2025-05-18T16:08:25.924717,26.463275226223455,80.32047507586141,"Gumti No. 5, Kanpur",3.2
6623,Vikas Chauhan,vikas.chauhan.6623@pequire.com,+91 6483266685,Plumbing,"shower repair,water tank cleaning",3,Online,Verified,3.8,414,60,4,1456,13,premium,"Punjabi,Hindi","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM",2025-11-28T16:08:25.924717,26.513642342035222,80.25773342542226,"Kalyanpur, Kanpur",10.41
6624,Sameer Chauhan,sameer.chauhan.6624@pequire.com,+91 8765536701,Electrical,"inverter,wiring,refrigerator",8,Offline,Verified,3.8,382,62,18,510,25,standard,"Punjabi,Bhojpuri,Hindi","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2025-12-04T16:08:25.924717,26.505235698734136,80.25956016921965,"Kalyanpur, Kanpur",9.86
6625,Aman Jain,aman.jain.6625@pequire.com,+91 9189722367,Electrical,"refrigerator,switchboard,fan repair,inverter,washing machine",12,Busy,Verified,4.7,240,75,4,1837,8,standard,"Punjabi,English,Hindi","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM,11:00 AM - 01:00 PM",2026-02-13T16:08:25.924717,26.485048295274822,80.32493256664958,"Swaroop Nagar, Kanpur",3.01
6626,Ajay Kushwaha,ajay.kushwaha.6626@pequire.com,+91 8279156623,Plumbing,"toilet blockage,sink repair",19,Offline,Verified,4.3,1,76,14,2353,13,standard,"Bhojpuri,Hindi,Punjabi","05:00 PM - 07:00 PM,09:00 AM - 11:00 AM,03:00 PM - 05:00 PM",2025-07-21T16:08:25.924717,26.48978853611987,80.33271268113542,"Swaroop Nagar, Kanpur",2.73
6627,Suresh Verma,suresh.verma.6627@pequire.com,+91 6265309457,Laundry,"woolens,carpet cleaning",5,Online,Verified,4.5,145,94,7,785,5,premium,"Hindi,Bhojpuri","01:00 PM - 03:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM,05:00 PM - 07:00 PM",2025-08-09T16:08:25.924717,26.410551159324054,80.33469805651947,"Kidwai Nagar, Kanpur",6.98
6628,Manoj Jain,manoj.jain.6628@pequire.com,+91 6899992038,Laundry,"bridal wear,curtain cleaning,steam iron",19,Offline,Verified,4.8,337,81,11,1673,20,premium,"Bhojpuri,Hindi,Punjabi","01:00 PM - 03:00 PM,05:00 PM - 07:00 PM,03:00 PM - 05:00 PM,11:00 AM - 01:00 PM",2025-07-10T16:08:25.924717,26.424039942796224,80.3294686091573,"Kidwai Nagar, Kanpur",5.71
6629,Arvind Maurya,arvind.maurya.6629@pequire.com,+91 8687566248,Carpentry,"window repair,bed repair,furniture polish,door repair,modular kitchen,sofa repair",25,Offline,Pending,4.3,202,81,2,1804,14,premium,"English,Bhojpuri","09:00 AM - 11:00 AM,05:00 PM - 07:00 PM,11:00 AM - 01:00 PM,03:00 PM - 05:00 PM",2025-04-27T16:08:25.924717,26.39705514080021,80.33955914180481,"Naubasta, Kanpur",8.37
6630,Aman Tiwari,aman.tiwari.6630@pequire.com,+91 9995213221,Plumbing,"geyser repair,sink repair,tap fitting,toilet blockage",14,Online,Verified,3.9,475,72,33,967,10,budget,"Hindi,Bhojpuri,English","03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,01:00 PM - 03:00 PM,05:00 PM - 07:00 PM",2026-04-15T16:08:25.924717,26.429129739654783,80.37612661723759,"Shyam Nagar, Kanpur",5.33
6631,Salman Khan,salman.khan.6631@pequire.com,+91 8527644741,Carpentry,"bed repair,lock fix,modular kitchen",19,Online,Verified,3.8,66,69,22,3138,20,standard,"Hindi,English,Bhojpuri","05:00 PM - 07:00 PM,01:00 PM - 03:00 PM",2025-12-18T16:08:25.924717,26.494503651585628,80.28226808631126,"Azad Nagar, Kanpur",7.32
6632,Sameer Chauhan,sameer.chauhan.6632@pequire.com,+91 7271135719,Electrical,"ac repair,washing machine,wiring",8,Online,Verified,5.0,62,63,11,2593,12,budget,"Hindi,English","01:00 PM - 03:00 PM,03:00 PM - 05:00 PM,09:00 AM - 11:00 AM,11:00 AM - 01:00 PM,05:00 PM - 07:00 PM",2026-02-25T16:08:25.924717,26.4603577329581,80.2991030808089,"Gumti No. 5, Kanpur",5.33
